psgc_code,correspondence_code,name,level,region,province,city_municipality
1705910002,175910002,Agpanabat,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910003,175910003,Agbudia,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910004,175910004,Agnaga,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910005,175910005,Agnay,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910006,175910006,Agnipa,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910007,175910007,Agtongo,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910008,175910008,Alad,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910009,175910009,Bagacay,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910010,175910010,Cajimos,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910011,175910011,Calabogo,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910012,175910012,Capaclan,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910013,175910013,Ginablan,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910014,175910014,Guimpingan,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910015,175910015,Ilauran,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910016,175910016,Lamao,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910017,175910017,Li-o,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910018,175910018,Logbon,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910019,175910019,Lunas,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910020,175910020,Lonos,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910021,175910021,Macalas,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910022,175910022,Mapula,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910023,175910023,Cobrador,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910024,175910024,Palje,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910025,175910025,Barangay I,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910026,175910026,Barangay II,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910027,175910027,Barangay III,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910028,175910028,Barangay IV,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910029,175910029,Sablayan,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910030,175910030,Sawang,Bgy,MIMAROPA Region,Romblon,Romblon 
1705910031,175910031,Tambac,Bgy,MIMAROPA Region,Romblon,Romblon 
1705911000,175911000,San Agustin,Mun,MIMAROPA Region,Romblon,
1705911001,175911001,Bachawan,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911002,175911002,Binonga-an,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911004,175911004,Buli,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911005,175911005,Cabolutan,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911006,175911006,Cagbo-aya,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911007,175911007,Carmen,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911008,175911008,Cawayan,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911011,175911011,Doña Juana,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911012,175911012,Dubduban,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911013,175911013,Hinugusan,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911015,175911015,Lusong,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911016,175911016,Mahabang Baybay,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911017,175911017,Poblacion,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911018,175911018,Sugod,Bgy,MIMAROPA Region,Romblon,San Agustin
1705911019,175911019,Camantaya,Bgy,MIMAROPA Region,Romblon,San Agustin
1705912000,175912000,San Andres,Mun,MIMAROPA Region,Romblon,
1705912001,175912001,Agpudlos,Bgy,MIMAROPA Region,Romblon,San Andres
1705912002,175912002,Calunacon,Bgy,MIMAROPA Region,Romblon,San Andres
1705912003,175912003,Doña Trinidad,Bgy,MIMAROPA Region,Romblon,San Andres
1705912004,175912004,Linawan,Bgy,MIMAROPA Region,Romblon,San Andres
1705912005,175912005,Mabini,Bgy,MIMAROPA Region,Romblon,San Andres
1705912006,175912006,Marigondon Norte,Bgy,MIMAROPA Region,Romblon,San Andres
1705912007,175912007,Marigondon Sur,Bgy,MIMAROPA Region,Romblon,San Andres
1705912008,175912008,Matutuna,Bgy,MIMAROPA Region,Romblon,San Andres
1705912009,175912009,Pag-Alad,Bgy,MIMAROPA Region,Romblon,San Andres
1705912010,175912010,Poblacion,Bgy,MIMAROPA Region,Romblon,San Andres
1705912011,175912011,Tan-Agan,Bgy,MIMAROPA Region,Romblon,San Andres
1705912012,175912012,Victoria,Bgy,MIMAROPA Region,Romblon,San Andres
1705912013,175912013,Juncarlo,Bgy,MIMAROPA Region,Romblon,San Andres
1705913000,175913000,San Fernando,Mun,MIMAROPA Region,Romblon,
1705913001,175913001,Agtiwa,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913002,175913002,Azarga,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913003,175913003,Campalingo,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913004,175913004,Canjalon,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913005,175913005,España,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913006,175913006,Mabini,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913007,175913007,Mabulo,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913008,175913008,Otod,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913009,175913009,Panangcalan,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913010,175913010,Pili,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913011,175913011,Poblacion,Bgy,MIMAROPA Region,Romblon,San Fernando
1705913012,175913012,Taclobo,Bgy,MIMAROPA Region,Romblon,San Fernando
1705914000,175914000,San Jose,Mun,MIMAROPA Region,Romblon,
1705914001,175914001,Busay,Bgy,MIMAROPA Region,Romblon,San Jose
1705914002,175914002,Combot,Bgy,MIMAROPA Region,Romblon,San Jose
1705914003,175914003,Lanas,Bgy,MIMAROPA Region,Romblon,San Jose
1705914004,175914004,Pinamihagan,Bgy,MIMAROPA Region,Romblon,San Jose
1705914005,175914005,Poblacion,Bgy,MIMAROPA Region,Romblon,San Jose
1705915000,175915000,Santa Fe,Mun,MIMAROPA Region,Romblon,
1705915001,175915001,Agmanic,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915002,175915002,Canyayo,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915003,175915003,Danao Norte,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915004,175915004,Danao Sur,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915005,175915005,Guinbirayan,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915006,175915006,Guintigbasan,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915007,175915007,Magsaysay,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915008,175915008,Mat-i,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915009,175915009,Pandan,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915010,175915010,Poblacion,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705915011,175915011,Tabugon,Bgy,MIMAROPA Region,Romblon,Santa Fe
1705916000,175916000,Ferrol,Mun,MIMAROPA Region,Romblon,
1705916001,175916001,Agnonoc,Bgy,MIMAROPA Region,Romblon,Ferrol
1705916002,175916002,Bunsoran,Bgy,MIMAROPA Region,Romblon,Ferrol
1705916003,175916003,Claro M. Recto,Bgy,MIMAROPA Region,Romblon,Ferrol
1705916004,175916004,Poblacion,Bgy,MIMAROPA Region,Romblon,Ferrol
1705916005,175916005,Hinaguman,Bgy,MIMAROPA Region,Romblon,Ferrol
1705916006,175916006,Tubigon,Bgy,MIMAROPA Region,Romblon,Ferrol
1705917000,175917000,Santa Maria,Mun,MIMAROPA Region,Romblon,
1705917001,175917001,Bonga,Bgy,MIMAROPA Region,Romblon,Santa Maria
1705917002,175917002,Concepcion Norte,Bgy,MIMAROPA Region,Romblon,Santa Maria
1705917003,175917003,Concepcion Sur,Bgy,MIMAROPA Region,Romblon,Santa Maria
1705917004,175917004,Paroyhog,Bgy,MIMAROPA Region,Romblon,Santa Maria
1705917005,175917005,Santo Niño,Bgy,MIMAROPA Region,Romblon,Santa Maria
1705917006,175917006,San Isidro,Bgy,MIMAROPA Region,Romblon,Santa Maria
0500000000,050000000,Region V (Bicol Region),Reg,,,
0500500000,050500000,Albay,Prov,Region V (Bicol Region),,
0500501000,050501000,Bacacay,Mun,Region V (Bicol Region),Albay,
0500501001,050501001,Baclayon,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501002,050501002,Banao,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501003,050501003,Bariw,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501004,050501004,Basud,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501005,050501005,Bayandong,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501006,050501006,Bonga,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501008,050501008,Buang,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501009,050501009,Cabasan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501010,050501010,Cagbulacao,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501011,050501011,Cagraray,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501012,050501012,Cajogutan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501013,050501013,Cawayan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501014,050501014,Damacan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501015,050501015,Gubat Ilawod,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501016,050501016,Gubat Iraya,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501017,050501017,Hindi,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501018,050501018,Igang,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501019,050501019,Langaton,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501020,050501020,Manaet,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501021,050501021,Mapulang Daga,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501022,050501022,Mataas,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501023,050501023,Misibis,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501024,050501024,Nahapunan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501025,050501025,Namanday,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501026,050501026,Namantao,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501027,050501027,Napao,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501028,050501028,Panarayon,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501029,050501029,Pigcobohan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501030,050501030,Pili Ilawod,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501031,050501031,Pili Iraya,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501032,050501032,Barangay 1,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501033,050501033,Barangay 10,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501034,050501034,Barangay 11,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501035,050501035,Barangay 12,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501036,050501036,Barangay 13,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501037,050501037,Barangay 14,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501038,050501038,Barangay 2,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501039,050501039,Barangay 3,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501040,050501040,Barangay 4,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501041,050501041,Barangay 5,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501042,050501042,Barangay 6,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501043,050501043,Barangay 7,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501044,050501044,Barangay 8,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501045,050501045,Barangay 9,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501046,050501046,Pongco,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501048,050501048,Busdac,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501049,050501049,San Pablo,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501050,050501050,San Pedro,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501051,050501051,Sogod,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501052,050501052,Sula,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501053,050501053,Tambilagao,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501054,050501054,Tambongon,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501055,050501055,Tanagan,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501056,050501056,Uson,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501057,050501057,Vinisitahan-Basud,Bgy,Region V (Bicol Region),Albay,Bacacay
0500501058,050501058,Vinisitahan-Napao,Bgy,Region V (Bicol Region),Albay,Bacacay
0500502000,050502000,Camalig,Mun,Region V (Bicol Region),Albay,
0500502001,050502001,Anoling,Bgy,Region V (Bicol Region),Albay,Camalig
0500502002,050502002,Baligang,Bgy,Region V (Bicol Region),Albay,Camalig
0500502003,050502003,Bantonan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502004,050502004,Bariw,Bgy,Region V (Bicol Region),Albay,Camalig
0500502006,050502006,Binanderahan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502007,050502007,Binitayan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502009,050502009,Bongabong,Bgy,Region V (Bicol Region),Albay,Camalig
0500502010,050502010,Cabagñan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502011,050502011,Cabraran Pequeño,Bgy,Region V (Bicol Region),Albay,Camalig
0500502012,050502012,Calabidongan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502013,050502013,Comun,Bgy,Region V (Bicol Region),Albay,Camalig
0500502014,050502014,Cotmon,Bgy,Region V (Bicol Region),Albay,Camalig
0500502015,050502015,Del Rosario,Bgy,Region V (Bicol Region),Albay,Camalig
0500502016,050502016,Gapo,Bgy,Region V (Bicol Region),Albay,Camalig
0500502017,050502017,Gotob,Bgy,Region V (Bicol Region),Albay,Camalig
0500502018,050502018,Ilawod,Bgy,Region V (Bicol Region),Albay,Camalig
0500502019,050502019,Iluluan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502021,050502021,Libod,Bgy,Region V (Bicol Region),Albay,Camalig
0500502022,050502022,Ligban,Bgy,Region V (Bicol Region),Albay,Camalig
0500502023,050502023,Mabunga,Bgy,Region V (Bicol Region),Albay,Camalig
0500502024,050502024,Magogon,Bgy,Region V (Bicol Region),Albay,Camalig
0500502025,050502025,Manawan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502026,050502026,Maninila,Bgy,Region V (Bicol Region),Albay,Camalig
0500502027,050502027,Mina,Bgy,Region V (Bicol Region),Albay,Camalig
0500502028,050502028,Miti,Bgy,Region V (Bicol Region),Albay,Camalig
0500502029,050502029,Palanog,Bgy,Region V (Bicol Region),Albay,Camalig
0500502030,050502030,Panoypoy,Bgy,Region V (Bicol Region),Albay,Camalig
0500502031,050502031,Pariaan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502032,050502032,Quinartilan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502033,050502033,Quirangay,Bgy,Region V (Bicol Region),Albay,Camalig
0500502034,050502034,Quitinday,Bgy,Region V (Bicol Region),Albay,Camalig
0500502035,050502035,Salugan,Bgy,Region V (Bicol Region),Albay,Camalig
0500502036,050502036,Solong,Bgy,Region V (Bicol Region),Albay,Camalig
0500502037,050502037,Sua,Bgy,Region V (Bicol Region),Albay,Camalig
0500502038,050502038,Sumlang,Bgy,Region V (Bicol Region),Albay,Camalig
0500502039,050502039,Tagaytay,Bgy,Region V (Bicol Region),Albay,Camalig
0500502040,050502040,Tagoytoy,Bgy,Region V (Bicol Region),Albay,Camalig
0500502041,050502041,Taladong,Bgy,Region V (Bicol Region),Albay,Camalig
0500502042,050502042,Taloto,Bgy,Region V (Bicol Region),Albay,Camalig
0500502043,050502043,Taplacon,Bgy,Region V (Bicol Region),Albay,Camalig
0500502044,050502044,Tinago,Bgy,Region V (Bicol Region),Albay,Camalig
0500502045,050502045,Tumpa,Bgy,Region V (Bicol Region),Albay,Camalig
0500502046,050502046,Barangay 1,Bgy,Region V (Bicol Region),Albay,Camalig
0500502047,050502047,Barangay 2,Bgy,Region V (Bicol Region),Albay,Camalig
0500502048,050502048,Barangay 3,Bgy,Region V (Bicol Region),Albay,Camalig
0500502049,050502049,Barangay 4,Bgy,Region V (Bicol Region),Albay,Camalig
0500502050,050502050,Barangay 5,Bgy,Region V (Bicol Region),Albay,Camalig
0500502051,050502051,Barangay 6,Bgy,Region V (Bicol Region),Albay,Camalig
0500502052,050502052,Barangay 7,Bgy,Region V (Bicol Region),Albay,Camalig
0500502053,050502053,Caguiba,Bgy,Region V (Bicol Region),Albay,Camalig
0500503000,050503000,Daraga,Mun,Region V (Bicol Region),Albay,
0500503001,050503001,Alcala,Bgy,Region V (Bicol Region),Albay,Daraga
0500503002,050503002,Alobo,Bgy,Region V (Bicol Region),Albay,Daraga
0500503003,050503003,Anislag,Bgy,Region V (Bicol Region),Albay,Daraga
0500503004,050503004,Bagumbayan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503005,050503005,Balinad,Bgy,Region V (Bicol Region),Albay,Daraga
0500503006,050503006,Bañadero,Bgy,Region V (Bicol Region),Albay,Daraga
0500503007,050503007,Bañag,Bgy,Region V (Bicol Region),Albay,Daraga
0500503008,050503008,Bascaran,Bgy,Region V (Bicol Region),Albay,Daraga
0500503009,050503009,Bigao,Bgy,Region V (Bicol Region),Albay,Daraga
0500503010,050503010,Binitayan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503011,050503011,Bongalon,Bgy,Region V (Bicol Region),Albay,Daraga
0500503012,050503012,Budiao,Bgy,Region V (Bicol Region),Albay,Daraga
0500503013,050503013,Burgos,Bgy,Region V (Bicol Region),Albay,Daraga
0500503014,050503014,Busay,Bgy,Region V (Bicol Region),Albay,Daraga
0500503015,050503015,Cullat,Bgy,Region V (Bicol Region),Albay,Daraga
0500503016,050503016,Canarom,Bgy,Region V (Bicol Region),Albay,Daraga
0500503017,050503017,Dela Paz,Bgy,Region V (Bicol Region),Albay,Daraga
0500503018,050503018,Dinoronan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503019,050503019,Gabawan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503020,050503020,Gapo,Bgy,Region V (Bicol Region),Albay,Daraga
0500503021,050503021,Ibaugan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503022,050503022,Ilawod Area Pob.,Bgy,Region V (Bicol Region),Albay,Daraga
0500503023,050503023,Inarado,Bgy,Region V (Bicol Region),Albay,Daraga
0500503024,050503024,Kidaco,Bgy,Region V (Bicol Region),Albay,Daraga
0500503025,050503025,Kilicao,Bgy,Region V (Bicol Region),Albay,Daraga
0500503026,050503026,Kimantong,Bgy,Region V (Bicol Region),Albay,Daraga
0500503027,050503027,Kinawitan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503028,050503028,Kiwalo,Bgy,Region V (Bicol Region),Albay,Daraga
0500503029,050503029,Lacag,Bgy,Region V (Bicol Region),Albay,Daraga
0500503030,050503030,Mabini,Bgy,Region V (Bicol Region),Albay,Daraga
0500503031,050503031,Malabog,Bgy,Region V (Bicol Region),Albay,Daraga
0500503032,050503032,Malobago,Bgy,Region V (Bicol Region),Albay,Daraga
0500503033,050503033,Maopi,Bgy,Region V (Bicol Region),Albay,Daraga
0500503034,050503034,Market Area Pob.,Bgy,Region V (Bicol Region),Albay,Daraga
0500503035,050503035,Maroroy,Bgy,Region V (Bicol Region),Albay,Daraga
0500503036,050503036,Matnog,Bgy,Region V (Bicol Region),Albay,Daraga
0500503037,050503037,Mayon,Bgy,Region V (Bicol Region),Albay,Daraga
0500503038,050503038,Mi-isi,Bgy,Region V (Bicol Region),Albay,Daraga
0500503039,050503039,Nabasan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503040,050503040,Namantao,Bgy,Region V (Bicol Region),Albay,Daraga
0500503041,050503041,Pandan,Bgy,Region V (Bicol Region),Albay,Daraga
0500503042,050503042,Peñafrancia,Bgy,Region V (Bicol Region),Albay,Daraga
0500503044,050503044,Sagpon,Bgy,Region V (Bicol Region),Albay,Daraga
0500503045,050503045,Salvacion,Bgy,Region V (Bicol Region),Albay,Daraga
0500503046,050503046,San Rafael,Bgy,Region V (Bicol Region),Albay,Daraga
0500503047,050503047,San Ramon,Bgy,Region V (Bicol Region),Albay,Daraga
0500503048,050503048,San Roque,Bgy,Region V (Bicol Region),Albay,Daraga
0500503049,050503049,San Vicente Grande,Bgy,Region V (Bicol Region),Albay,Daraga
0500503050,050503050,San Vicente Pequeño,Bgy,Region V (Bicol Region),Albay,Daraga
0500503051,050503051,Sipi,Bgy,Region V (Bicol Region),Albay,Daraga
0500503052,050503052,Tabon-tabon,Bgy,Region V (Bicol Region),Albay,Daraga
0500503053,050503053,Tagas,Bgy,Region V (Bicol Region),Albay,Daraga
0500503054,050503054,Talahib,Bgy,Region V (Bicol Region),Albay,Daraga
0500503055,050503055,Villahermosa,Bgy,Region V (Bicol Region),Albay,Daraga
0500504000,050504000,Guinobatan,Mun,Region V (Bicol Region),Albay,
0500504001,050504001,Agpay,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504002,050504002,Balite,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504003,050504003,Banao,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504004,050504004,Batbat,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504005,050504005,Binogsacan Lower,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504006,050504006,Bololo,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504007,050504007,Bubulusan,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504008,050504008,Marcial O. Rañola,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504009,050504009,Calzada,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504010,050504010,Catomag,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504011,050504011,Doña Mercedes,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504012,050504012,Doña Tomasa,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504013,050504013,Ilawod,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504014,050504014,Inamnan Pequeño,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504015,050504015,Inamnan Grande,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504016,050504016,Inascan,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504017,050504017,Iraya,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504018,050504018,Lomacao,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504021,050504021,Maguiron,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504022,050504022,Maipon,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504023,050504023,Malabnig,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504024,050504024,Malipo,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504025,050504025,Malobago,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504026,050504026,Maninila,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504027,050504027,Mapaco,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504029,050504029,Masarawag,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504030,050504030,Mauraro,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504031,050504031,Minto,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504032,050504032,Morera,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504033,050504033,Muladbucad Pequeño,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504034,050504034,Muladbucad Grande,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504035,050504035,Ongo,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504036,050504036,Palanas,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504038,050504038,Poblacion,Bgy,Region V (Bicol Region),Albay,Guinobatan
0500504040,050504040,Pood,Bgy,Region V (Bicol Region),Albay,Guinobatan
